"similarity","package1.fqn","package2.fqn","artifactName1","package1.name","package1.incomingDependencies","package1.outgoingDependencies","artifactName2","package2.name","package2.incomingDependencies","package2.outgoingDependencies"
0.21428571428571427,"org.axonframework.eventhandling.tokenstore.jdbc","org.axonframework.modelling.saga.repository.jdbc","axon-messaging-4.7.5","jdbc",16,195,"axon-modelling-4.7.5","jdbc",13,133
0.21428571428571427,"org.axonframework.modelling.saga.repository.jdbc","org.axonframework.eventhandling.tokenstore.jdbc","axon-modelling-4.7.5","jdbc",13,133,"axon-messaging-4.7.5","jdbc",16,195
0.21428571428571427,"org.axonframework.eventhandling.replay","org.axonframework.tracing.attributes","axon-messaging-4.7.5","replay",12,72,"axon-messaging-4.7.5","attributes",0,43
0.21428571428571427,"org.axonframework.eventhandling.replay","org.axonframework.eventhandling.scheduling.java","axon-messaging-4.7.5","replay",12,72,"axon-messaging-4.7.5","java",5,76
0.21428571428571427,"org.axonframework.eventhandling.scheduling","org.axonframework.test.matchers","axon-messaging-4.7.5","scheduling",16,2,"axon-test-4.7.5","matchers",61,51
0.2138157894736842,"org.axonframework.eventsourcing","org.axonframework.eventhandling.deadletter.jpa","axon-eventsourcing-4.7.5","eventsourcing",134,976,"axon-messaging-4.7.5","jpa",25,317
0.2134502923976608,"org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.eventhandling.pooled","axon-eventsourcing-4.7.5","jpa",9,236,"axon-messaging-4.7.5","pooled",52,1022
0.2134502923976608,"org.axonframework.eventhandling.pooled","org.axonframework.eventsourcing.eventstore.jpa","axon-messaging-4.7.5","pooled",52,1022,"axon-eventsourcing-4.7.5","jpa",9,236
0.2134387351778656,"org.axonframework.queryhandling","org.axonframework.serialization","axon-messaging-4.7.5","queryhandling",175,1108,"axon-messaging-4.7.5","serialization",1070,176
0.21311475409836064,"org.axonframework.serialization.json","org.axonframework.messaging.responsetypes","axon-messaging-4.7.5","json",7,87,"axon-messaging-4.7.5","responsetypes",78,65
0.21311475409836064,"org.axonframework.messaging.responsetypes","org.axonframework.serialization.json","axon-messaging-4.7.5","responsetypes",78,65,"axon-messaging-4.7.5","json",7,87
0.21226415094339623,"org.axonframework.eventhandling.deadletter.legacyjpa","org.axonframework.eventhandling.scheduling.quartz","axon-messaging-4.7.5","legacyjpa",9,330,"axon-messaging-4.7.5","quartz",10,202
0.21145374449339208,"org.axonframework.modelling.saga.repository.jdbc","org.axonframework.modelling.saga.repository","axon-modelling-4.7.5","jdbc",13,133,"axon-modelling-4.7.5","repository",72,199
0.21145374449339208,"org.axonframework.modelling.saga.repository","org.axonframework.modelling.saga.repository.jdbc","axon-modelling-4.7.5","repository",72,199,"axon-modelling-4.7.5","jdbc",13,133
0.21052631578947367,"org.axonframework.eventhandling.deadletter","org.axonframework.modelling.command.inspection","axon-messaging-4.7.5","deadletter",9,275,"axon-modelling-4.7.5","inspection",77,649
0.21052631578947367,"org.axonframework.modelling.saga.repository.jpa","org.axonframework.serialization.json","axon-modelling-4.7.5","jpa",12,86,"axon-messaging-4.7.5","json",7,87
0.21052631578947367,"org.axonframework.serialization.json","org.axonframework.modelling.saga.repository.jpa","axon-messaging-4.7.5","json",7,87,"axon-modelling-4.7.5","jpa",12,86
0.21052631578947367,"org.axonframework.eventsourcing.eventstore.legacyjpa","org.axonframework.eventhandling.deadletter.jpa","axon-eventsourcing-4.7.5","legacyjpa",23,375,"axon-messaging-4.7.5","jpa",25,317
0.20967741935483872,"org.axonframework.messaging","org.axonframework.eventhandling.async","axon-messaging-4.7.5","messaging",8421,133,"axon-messaging-4.7.5","async",41,76
0.20930232558139536,"org.axonframework.test.eventscheduler","org.axonframework.eventhandling.scheduling.jobrunr","axon-test-4.7.5","eventscheduler",9,38,"axon-messaging-4.7.5","jobrunr",3,198
0.20930232558139536,"org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.eventhandling.tokenstore","axon-eventsourcing-4.7.5","jpa",9,236,"axon-messaging-4.7.5","tokenstore",69,42
0.20930232558139536,"org.axonframework.eventhandling.replay","org.axonframework.serialization","axon-messaging-4.7.5","replay",12,72,"axon-messaging-4.7.5","serialization",1070,176
0.20930232558139536,"org.axonframework.eventhandling.tokenstore","org.axonframework.eventsourcing.eventstore.jpa","axon-messaging-4.7.5","tokenstore",69,42,"axon-eventsourcing-4.7.5","jpa",9,236
0.2087912087912088,"org.axonframework.eventhandling.deadletter","org.axonframework.eventhandling.tokenstore","axon-messaging-4.7.5","deadletter",9,275,"axon-messaging-4.7.5","tokenstore",69,42
0.2087912087912088,"org.axonframework.eventhandling.tokenstore","org.axonframework.eventhandling.deadletter","axon-messaging-4.7.5","tokenstore",69,42,"axon-messaging-4.7.5","deadletter",9,275
0.20848056537102475,"org.axonframework.eventsourcing","org.axonframework.eventsourcing.eventstore.jpa","axon-eventsourcing-4.7.5","eventsourcing",134,976,"axon-eventsourcing-4.7.5","jpa",9,236
0.20833333333333334,"org.axonframework.messaging.annotation","org.axonframework.deadline.jobrunr","axon-messaging-4.7.5","annotation",1024,290,"axon-messaging-4.7.5","jobrunr",3,348
0.20786516853932585,"org.axonframework.eventhandling.pooled","org.axonframework.modelling.saga","axon-messaging-4.7.5","pooled",52,1022,"axon-modelling-4.7.5","saga",242,386
0.20786516853932585,"org.axonframework.modelling.saga","org.axonframework.eventhandling.pooled","axon-modelling-4.7.5","saga",242,386,"axon-messaging-4.7.5","pooled",52,1022
0.20754716981132076,"org.axonframework.queryhandling.annotation","org.axonframework.modelling.saga.metamodel","axon-messaging-4.7.5","annotation",4,199,"axon-modelling-4.7.5","metamodel",15,53
0.20754716981132076,"org.axonframework.modelling.saga.metamodel","org.axonframework.queryhandling.annotation","axon-modelling-4.7.5","metamodel",15,53,"axon-messaging-4.7.5","annotation",4,199
0.20689655172413793,"org.axonframework.eventhandling.tokenstore.inmemory","org.axonframework.eventhandling.interceptors","axon-messaging-4.7.5","inmemory",2,25,"axon-messaging-4.7.5","interceptors",0,28
0.20689655172413793,"org.axonframework.eventhandling.interceptors","org.axonframework.eventhandling.tokenstore.inmemory","axon-messaging-4.7.5","interceptors",0,28,"axon-messaging-4.7.5","inmemory",2,25
0.20689655172413793,"org.axonframework.common.jdbc","org.axonframework.eventhandling.gateway","axon-messaging-4.7.5","jdbc",49,41,"axon-messaging-4.7.5","gateway",11,52
0.20689655172413793,"org.axonframework.messaging","org.axonframework.eventhandling.scheduling.quartz","axon-messaging-4.7.5","messaging",8421,133,"axon-messaging-4.7.5","quartz",10,202
0.20588235294117646,"org.axonframework.test.eventscheduler","org.axonframework.eventhandling.replay","axon-test-4.7.5","eventscheduler",9,38,"axon-messaging-4.7.5","replay",12,72
0.20454545454545456,"org.axonframework.deadline.annotation","org.axonframework.queryhandling.annotation","axon-messaging-4.7.5","annotation",6,29,"axon-messaging-4.7.5","annotation",4,199
0.20454545454545456,"org.axonframework.queryhandling.annotation","org.axonframework.deadline.annotation","axon-messaging-4.7.5","annotation",4,199,"axon-messaging-4.7.5","annotation",6,29
0.20437956204379562,"org.axonframework.commandhandling.gateway","org.axonframework.tracing","axon-messaging-4.7.5","gateway",101,447,"axon-messaging-4.7.5","tracing",170,122
0.20430107526881722,"org.axonframework.eventsourcing.eventstore","org.axonframework.serialization","axon-eventsourcing-4.7.5","eventstore",169,603,"axon-messaging-4.7.5","serialization",1070,176
0.2033898305084746,"org.axonframework.eventsourcing.eventstore.legacyjpa","org.axonframework.eventhandling.scheduling.quartz","axon-eventsourcing-4.7.5","legacyjpa",23,375,"axon-messaging-4.7.5","quartz",10,202
0.203125,"org.axonframework.eventsourcing.conflictresolution","org.axonframework.eventhandling.scheduling.quartz","axon-eventsourcing-4.7.5","conflictresolution",15,99,"axon-messaging-4.7.5","quartz",10,202
0.20297029702970298,"org.axonframework.modelling.command","org.axonframework.tracing","axon-modelling-4.7.5","command",244,710,"axon-messaging-4.7.5","tracing",170,122
0.20212765957446807,"org.axonframework.eventsourcing.eventstore.legacyjpa","org.axonframework.eventhandling.deadletter","axon-eventsourcing-4.7.5","legacyjpa",23,375,"axon-messaging-4.7.5","deadletter",9,275
0.20168067226890757,"org.axonframework.test.deadline","org.axonframework.deadline.quartz","axon-test-4.7.5","deadline",10,138,"axon-messaging-4.7.5","quartz",5,481
0.20087336244541484,"org.axonframework.queryhandling","org.axonframework.messaging.deadletter","axon-messaging-4.7.5","queryhandling",175,1108,"axon-messaging-4.7.5","deadletter",135,104
0.2,"org.axonframework.queryhandling.annotation","org.axonframework.modelling.saga","axon-messaging-4.7.5","annotation",4,199,"axon-modelling-4.7.5","saga",242,386
0.2,"org.axonframework.tracing.attributes","org.axonframework.messaging.interceptors","axon-messaging-4.7.5","attributes",0,43,"axon-messaging-4.7.5","interceptors",10,119
0.2,"org.axonframework.messaging.correlation","org.axonframework.messaging.interceptors.legacyvalidation","axon-messaging-4.7.5","correlation",25,14,"axon-messaging-4.7.5","legacyvalidation",1,27
0.2,"org.axonframework.test.deadline","org.axonframework.messaging.interceptors","axon-test-4.7.5","deadline",10,138,"axon-messaging-4.7.5","interceptors",10,119
0.2,"org.axonframework.messaging.interceptors","org.axonframework.test.deadline","axon-messaging-4.7.5","interceptors",10,119,"axon-test-4.7.5","deadline",10,138
0.2,"org.axonframework.messaging.interceptors","org.axonframework.common.jdbc","axon-messaging-4.7.5","interceptors",10,119,"axon-messaging-4.7.5","jdbc",49,41
0.2,"org.axonframework.common.jdbc","org.axonframework.messaging.interceptors","axon-messaging-4.7.5","jdbc",49,41,"axon-messaging-4.7.5","interceptors",10,119
0.2,"org.axonframework.common.jpa","org.axonframework.messaging.interceptors.legacyvalidation","axon-messaging-4.7.5","jpa",15,4,"axon-messaging-4.7.5","legacyvalidation",1,27
0.2,"org.axonframework.common.legacyjpa","org.axonframework.common.digest","axon-messaging-4.7.5","legacyjpa",14,6,"axon-messaging-4.7.5","digest",1,1
0.2,"org.axonframework.lifecycle","org.axonframework.messaging.interceptors.legacyvalidation","axon-messaging-4.7.5","lifecycle",62,10,"axon-messaging-4.7.5","legacyvalidation",1,27
0.2,"org.axonframework.monitoring","org.axonframework.common.annotation","axon-messaging-4.7.5","monitoring",189,21,"axon-messaging-4.7.5","annotation",21,3
0.2,"org.axonframework.monitoring","org.axonframework.eventhandling.gateway","axon-messaging-4.7.5","monitoring",189,21,"axon-messaging-4.7.5","gateway",11,52
0.2,"org.axonframework.monitoring","org.axonframework.common.property","axon-messaging-4.7.5","monitoring",189,21,"axon-messaging-4.7.5","property",23,15
0.2,"org.axonframework.modelling.saga","org.axonframework.queryhandling.annotation","axon-modelling-4.7.5","saga",242,386,"axon-messaging-4.7.5","annotation",4,199
0.19767441860465115,"org.axonframework.eventhandling.tokenstore.jpa","org.axonframework.eventhandling.scheduling.java","axon-messaging-4.7.5","jpa",9,119,"axon-messaging-4.7.5","java",5,76
0.19736842105263158,"org.axonframework.test.deadline","org.axonframework.tracing","axon-test-4.7.5","deadline",10,138,"axon-messaging-4.7.5","tracing",170,122
0.19718309859154928,"org.axonframework.messaging","org.axonframework.eventhandling.scheduling.jobrunr","axon-messaging-4.7.5","messaging",8421,133,"axon-messaging-4.7.5","jobrunr",3,198
0.19672131147540983,"org.axonframework.eventsourcing.eventstore.inmemory","org.axonframework.eventhandling.scheduling.java","axon-eventsourcing-4.7.5","inmemory",1,75,"axon-messaging-4.7.5","java",5,76
0.19672131147540983,"org.axonframework.messaging","org.axonframework.messaging.annotation","axon-messaging-4.7.5","messaging",8421,133,"axon-messaging-4.7.5","annotation",1024,290
0.19530102790014683,"org.axonframework.modelling.command","org.axonframework.config","axon-modelling-4.7.5","command",244,710,"axon-configuration-4.7.5","config",115,7942
0.19530102790014683,"org.axonframework.config","org.axonframework.modelling.command","axon-configuration-4.7.5","config",115,7942,"axon-modelling-4.7.5","command",244,710
0.1951219512195122,"org.axonframework.deadline","org.axonframework.eventhandling.async","axon-messaging-4.7.5","deadline",159,347,"axon-messaging-4.7.5","async",41,76
0.1951219512195122,"org.axonframework.modelling.saga.repository.jpa","org.axonframework.eventhandling.scheduling.jobrunr","axon-modelling-4.7.5","jpa",12,86,"axon-messaging-4.7.5","jobrunr",3,198
0.1939655172413793,"org.axonframework.eventsourcing.eventstore","org.axonframework.modelling.saga","axon-eventsourcing-4.7.5","eventstore",169,603,"axon-modelling-4.7.5","saga",242,386
0.1935483870967742,"org.axonframework.deadline","org.axonframework.eventhandling.tokenstore","axon-messaging-4.7.5","deadline",159,347,"axon-messaging-4.7.5","tokenstore",69,42
0.19230769230769232,"org.axonframework","org.axonframework.messaging.responsetypes","axon-messaging-4.7.5","axonframework",0,0,"axon-messaging-4.7.5","responsetypes",78,65
0.18947368421052632,"org.axonframework.eventsourcing.eventstore.legacyjpa","org.axonframework.modelling.command.inspection","axon-eventsourcing-4.7.5","legacyjpa",23,375,"axon-modelling-4.7.5","inspection",77,649
0.1891891891891892,"org.axonframework.eventhandling.tokenstore.legacyjpa","org.axonframework.eventhandling.scheduling.quartz","axon-messaging-4.7.5","legacyjpa",2,106,"axon-messaging-4.7.5","quartz",10,202
0.1891891891891892,"org.axonframework.test.utils","org.axonframework.eventhandling.replay","axon-test-4.7.5","utils",8,70,"axon-messaging-4.7.5","replay",12,72
0.1888111888111888,"org.axonframework.commandhandling.gateway","org.axonframework.messaging.unitofwork","axon-messaging-4.7.5","gateway",101,447,"axon-messaging-4.7.5","unitofwork",247,123
0.18867924528301888,"org.axonframework.eventhandling.tokenstore.inmemory","org.axonframework.eventhandling.tokenstore","axon-messaging-4.7.5","inmemory",2,25,"axon-messaging-4.7.5","tokenstore",69,42
0.18867924528301888,"org.axonframework.messaging","org.axonframework.eventhandling.tokenstore.jpa","axon-messaging-4.7.5","messaging",8421,133,"axon-messaging-4.7.5","jpa",9,119
0.18781725888324874,"org.axonframework.eventsourcing.eventstore.legacyjpa","org.axonframework.eventhandling.tokenstore.jpa","axon-eventsourcing-4.7.5","legacyjpa",23,375,"axon-messaging-4.7.5","jpa",9,119
0.18772563176895307,"org.axonframework.eventsourcing.eventstore","org.axonframework.modelling.command.inspection","axon-eventsourcing-4.7.5","eventstore",169,603,"axon-modelling-4.7.5","inspection",77,649
0.1875,"org.axonframework.eventhandling.interceptors","org.axonframework.eventsourcing.snapshotting","axon-messaging-4.7.5","interceptors",0,28,"axon-eventsourcing-4.7.5","snapshotting",23,17
0.1865671641791045,"org.axonframework.eventhandling.tokenstore.legacyjpa","org.axonframework.eventhandling.tokenstore","axon-messaging-4.7.5","legacyjpa",2,106,"axon-messaging-4.7.5","tokenstore",69,42
0.18518518518518517,"org.axonframework.modelling.saga.repository.jpa","org.axonframework.serialization.upcasting.event","axon-modelling-4.7.5","jpa",12,86,"axon-messaging-4.7.5","event",38,188
0.18518518518518517,"org.axonframework.serialization.xml","org.axonframework.eventhandling.scheduling.quartz","axon-messaging-4.7.5","xml",17,28,"axon-messaging-4.7.5","quartz",10,202
0.18464730290456433,"org.axonframework.test.aggregate","org.axonframework.modelling.command","axon-test-4.7.5","aggregate",31,2223,"axon-modelling-4.7.5","command",244,710
0.18464730290456433,"org.axonframework.modelling.command","org.axonframework.test.aggregate","axon-modelling-4.7.5","command",244,710,"axon-test-4.7.5","aggregate",31,2223
0.18421052631578946,"org.axonframework.test.deadline","org.axonframework.messaging.deadletter","axon-test-4.7.5","deadline",10,138,"axon-messaging-4.7.5","deadletter",135,104
0.18352059925093633,"org.axonframework.eventhandling.deadletter.legacyjpa","org.axonframework.eventsourcing.eventstore.jpa","axon-messaging-4.7.5","legacyjpa",9,330,"axon-eventsourcing-4.7.5","jpa",9,236
0.1829787234042553,"org.axonframework.eventhandling.deadletter.legacyjpa","org.axonframework.eventhandling.tokenstore.jpa","axon-messaging-4.7.5","legacyjpa",9,330,"axon-messaging-4.7.5","jpa",9,119
0.1826625386996904,"org.axonframework.eventsourcing","org.axonframework.eventsourcing.eventstore.legacyjpa","axon-eventsourcing-4.7.5","eventsourcing",134,976,"axon-eventsourcing-4.7.5","legacyjpa",23,375
0.18181818181818182,"org.axonframework.tracing.attributes","org.axonframework.messaging.interceptors.legacyvalidation","axon-messaging-4.7.5","attributes",0,43,"axon-messaging-4.7.5","legacyvalidation",1,27
0.18181818181818182,"org.axonframework.modelling.saga.repository.legacyjpa","org.axonframework.modelling.saga.repository","axon-modelling-4.7.5","legacyjpa",3,81,"axon-modelling-4.7.5","repository",72,199
0.18181818181818182,"org.axonframework.modelling.saga.repository","org.axonframework.modelling.saga.repository.legacyjpa","axon-modelling-4.7.5","repository",72,199,"axon-modelling-4.7.5","legacyjpa",3,81
0.17903930131004367,"org.axonframework.eventhandling.deadletter.legacyjpa","org.axonframework.eventhandling.deadletter","axon-messaging-4.7.5","legacyjpa",9,330,"axon-messaging-4.7.5","deadletter",9,275
0.1780821917808219,"org.axonframework.config","org.axonframework.eventsourcing.eventstore.legacyjpa","axon-configuration-4.7.5","config",115,7942,"axon-eventsourcing-4.7.5","legacyjpa",23,375
0.1774193548387097,"org.axonframework.eventhandling.tokenstore.legacyjpa","org.axonframework.eventhandling.async","axon-messaging-4.7.5","legacyjpa",2,106,"axon-messaging-4.7.5","async",41,76
0.17703349282296652,"org.axonframework.eventsourcing.eventstore","org.axonframework.eventsourcing.eventstore.jdbc.statements","axon-eventsourcing-4.7.5","eventstore",169,603,"axon-eventsourcing-4.7.5","statements",30,80
0.17703349282296652,"org.axonframework.eventsourcing.eventstore.jdbc.statements","org.axonframework.eventsourcing.eventstore","axon-eventsourcing-4.7.5","statements",30,80,"axon-eventsourcing-4.7.5","eventstore",169,603
0.17647058823529413,"org.axonframework.tracing.attributes","org.axonframework.eventhandling.interceptors","axon-messaging-4.7.5","attributes",0,43,"axon-messaging-4.7.5","interceptors",0,28
0.17647058823529413,"org.axonframework.eventhandling.interceptors","org.axonframework.tracing.attributes","axon-messaging-4.7.5","interceptors",0,28,"axon-messaging-4.7.5","attributes",0,43
0.17647058823529413,"org.axonframework.common.jdbc","org.axonframework.eventsourcing.conflictresolution","axon-messaging-4.7.5","jdbc",49,41,"axon-eventsourcing-4.7.5","conflictresolution",15,99
0.17647058823529413,"org.axonframework.eventhandling.tokenstore.jdbc","org.axonframework.eventsourcing.eventstore.jpa","axon-messaging-4.7.5","jdbc",16,195,"axon-eventsourcing-4.7.5","jpa",9,236
0.17647058823529413,"org.axonframework.common.jdbc","org.axonframework.messaging.responsetypes","axon-messaging-4.7.5","jdbc",49,41,"axon-messaging-4.7.5","responsetypes",78,65
0.17543859649122806,"org.axonframework.common.jdbc","org.axonframework.tracing","axon-messaging-4.7.5","jdbc",49,41,"axon-messaging-4.7.5","tracing",170,122
0.17403314917127072,"org.axonframework.queryhandling","org.axonframework.modelling.command","axon-messaging-4.7.5","queryhandling",175,1108,"axon-modelling-4.7.5","command",244,710
0.17391304347826086,"org.axonframework.messaging.correlation","org.axonframework.common.jdbc","axon-messaging-4.7.5","correlation",25,14,"axon-messaging-4.7.5","jdbc",49,41
0.17391304347826086,"org.axonframework.messaging.correlation","org.axonframework.messaging.responsetypes","axon-messaging-4.7.5","correlation",25,14,"axon-messaging-4.7.5","responsetypes",78,65
0.17391304347826086,"org.axonframework.common.jdbc","org.axonframework.messaging.correlation","axon-messaging-4.7.5","jdbc",49,41,"axon-messaging-4.7.5","correlation",25,14
0.17375886524822695,"org.axonframework.eventhandling.deadletter.legacyjpa","org.axonframework.modelling.saga","axon-messaging-4.7.5","legacyjpa",9,330,"axon-modelling-4.7.5","saga",242,386
0.17341040462427745,"org.axonframework.eventsourcing.eventstore","org.axonframework.eventhandling.scheduling.quartz","axon-eventsourcing-4.7.5","eventstore",169,603,"axon-messaging-4.7.5","quartz",10,202
0.17333333333333334,"org.axonframework.eventsourcing.eventstore.inmemory","org.axonframework.eventhandling.tokenstore","axon-eventsourcing-4.7.5","inmemory",1,75,"axon-messaging-4.7.5","tokenstore",69,42
0.17280453257790368,"org.axonframework.disruptor.commandhandling","org.axonframework.commandhandling.distributed","axon-disruptor-4.7.5","commandhandling",55,1487,"axon-messaging-4.7.5","distributed",50,603
0.17280453257790368,"org.axonframework.commandhandling.distributed","org.axonframework.disruptor.commandhandling","axon-messaging-4.7.5","distributed",50,603,"axon-disruptor-4.7.5","commandhandling",55,1487
0.17258883248730963,"org.axonframework.eventsourcing.eventstore.inmemory","org.axonframework.modelling.command.inspection","axon-eventsourcing-4.7.5","inmemory",1,75,"axon-modelling-4.7.5","inspection",77,649
0.17254901960784313,"org.axonframework.eventhandling.deadletter.legacyjpa","org.axonframework.deadline.quartz","axon-messaging-4.7.5","legacyjpa",9,330,"axon-messaging-4.7.5","quartz",5,481
0.1724137931034483,"org.axonframework.messaging","org.axonframework.messaging.responsetypes","axon-messaging-4.7.5","messaging",8421,133,"axon-messaging-4.7.5","responsetypes",78,65
0.17098445595854922,"org.axonframework.queryhandling.annotation","org.axonframework.modelling.command.inspection","axon-messaging-4.7.5","annotation",4,199,"axon-modelling-4.7.5","inspection",77,649
0.17094017094017094,"org.axonframework.modelling.saga.repository.jpa","org.axonframework.deadline.jobrunr","axon-modelling-4.7.5","jpa",12,86,"axon-messaging-4.7.5","jobrunr",3,348
0.1702127659574468,"org.axonframework.test.eventscheduler","org.axonframework.eventhandling.tokenstore","axon-test-4.7.5","eventscheduler",9,38,"axon-messaging-4.7.5","tokenstore",69,42
0.16993464052287582,"org.axonframework.disruptor.commandhandling","org.axonframework.messaging.annotation","axon-disruptor-4.7.5","commandhandling",55,1487,"axon-messaging-4.7.5","annotation",1024,290
0.16993464052287582,"org.axonframework.messaging","org.axonframework.modelling.saga","axon-messaging-4.7.5","messaging",8421,133,"axon-modelling-4.7.5","saga",242,386
0.1671388101983003,"org.axonframework.queryhandling","org.axonframework.modelling.command.inspection","axon-messaging-4.7.5","queryhandling",175,1108,"axon-modelling-4.7.5","inspection",77,649
0.16706443914081145,"org.axonframework.disruptor.commandhandling","org.axonframework.queryhandling","axon-disruptor-4.7.5","commandhandling",55,1487,"axon-messaging-4.7.5","queryhandling",175,1108
0.16706443914081145,"org.axonframework.queryhandling","org.axonframework.disruptor.commandhandling","axon-messaging-4.7.5","queryhandling",175,1108,"axon-disruptor-4.7.5","commandhandling",55,1487
0.16666666666666666,"org.axonframework.queryhandling.annotation","org.axonframework.messaging.responsetypes","axon-messaging-4.7.5","annotation",4,199,"axon-messaging-4.7.5","responsetypes",78,65
0.16666666666666666,"org.axonframework.tracing.attributes","org.axonframework.messaging.responsetypes","axon-messaging-4.7.5","attributes",0,43,"axon-messaging-4.7.5","responsetypes",78,65
0.16666666666666666,"org.axonframework","org.axonframework.monitoring","axon-messaging-4.7.5","axonframework",0,0,"axon-messaging-4.7.5","monitoring",189,21
0.16666666666666666,"org.axonframework.test.deadline","org.axonframework.eventhandling.replay","axon-test-4.7.5","deadline",10,138,"axon-messaging-4.7.5","replay",12,72
0.16666666666666666,"org.axonframework.commandhandling.gateway","org.axonframework.deadline.quartz","axon-messaging-4.7.5","gateway",101,447,"axon-messaging-4.7.5","quartz",5,481
0.16666666666666666,"org.axonframework.common.jdbc","org.axonframework.tracing.attributes","axon-messaging-4.7.5","jdbc",49,41,"axon-messaging-4.7.5","attributes",0,43
0.16666666666666666,"org.axonframework.common.jpa","org.axonframework.common.caching","axon-messaging-4.7.5","jpa",15,4,"axon-messaging-4.7.5","caching",30,40
0.16666666666666666,"org.axonframework.common.jpa","org.axonframework.eventhandling.scheduling","axon-messaging-4.7.5","jpa",15,4,"axon-messaging-4.7.5","scheduling",16,2
0.16666666666666666,"org.axonframework.common.legacyjpa","org.axonframework.messaging.interceptors.legacyvalidation","axon-messaging-4.7.5","legacyjpa",14,6,"axon-messaging-4.7.5","legacyvalidation",1,27
0.16666666666666666,"org.axonframework.monitoring","org.axonframework.common.digest","axon-messaging-4.7.5","monitoring",189,21,"axon-messaging-4.7.5","digest",1,1
0.16666666666666666,"org.axonframework.eventhandling.scheduling","org.axonframework.common.jpa","axon-messaging-4.7.5","scheduling",16,2,"axon-messaging-4.7.5","jpa",15,4
0.16666666666666666,"org.axonframework.util","org.axonframework.eventsourcing.snapshotting","axon-messaging-4.7.5","util",3,6,"axon-eventsourcing-4.7.5","snapshotting",23,17
0.16666666666666666,"org.axonframework.test.utils","org.axonframework.monitoring","axon-test-4.7.5","utils",8,70,"axon-messaging-4.7.5","monitoring",189,21
0.16602316602316602,"org.axonframework.eventsourcing.eventstore","org.axonframework.eventsourcing.eventstore.legacyjpa","axon-eventsourcing-4.7.5","eventstore",169,603,"axon-eventsourcing-4.7.5","legacyjpa",23,375
0.16587677725118483,"org.axonframework.modelling.command.legacyjpa","org.axonframework.modelling.command.inspection","axon-modelling-4.7.5","legacyjpa",2,143,"axon-modelling-4.7.5","inspection",77,649
0.16551724137931034,"org.axonframework.disruptor.commandhandling","org.axonframework.serialization","axon-disruptor-4.7.5","commandhandling",55,1487,"axon-messaging-4.7.5","serialization",1070,176
0.16485225505443235,"org.axonframework.config","org.axonframework.modelling.saga","axon-configuration-4.7.5","config",115,7942,"axon-modelling-4.7.5","saga",242,386
0.16455696202531644,"org.axonframework.eventhandling.deadletter.legacyjpa","org.axonframework.deadline.jobrunr","axon-messaging-4.7.5","legacyjpa",9,330,"axon-messaging-4.7.5","jobrunr",3,348
0.16393442622950818,"org.axonframework.eventhandling.tokenstore.legacyjpa","org.axonframework.eventhandling.tokenstore.inmemory","axon-messaging-4.7.5","legacyjpa",2,106,"axon-messaging-4.7.5","inmemory",2,25
0.16379310344827586,"org.axonframework.test.saga","org.axonframework.modelling.saga","axon-test-4.7.5","saga",43,1375,"axon-modelling-4.7.5","saga",242,386
0.16287878787878787,"org.axonframework.disruptor.commandhandling","org.axonframework.tracing","axon-disruptor-4.7.5","commandhandling",55,1487,"axon-messaging-4.7.5","tracing",170,122
0.16228070175438597,"org.axonframework.eventsourcing","org.axonframework.serialization.xml","axon-eventsourcing-4.7.5","eventsourcing",134,976,"axon-messaging-4.7.5","xml",17,28
0.16228070175438597,"org.axonframework.serialization.xml","org.axonframework.eventsourcing","axon-messaging-4.7.5","xml",17,28,"axon-eventsourcing-4.7.5","eventsourcing",134,976
0.1619718309859155,"org.axonframework.commandhandling","org.axonframework.messaging","axon-messaging-4.7.5","commandhandling",1524,642,"axon-messaging-4.7.5","messaging",8421,133
0.1608695652173913,"org.axonframework.eventhandling.deadletter.legacyjpa","org.axonframework.serialization.upcasting.event","axon-messaging-4.7.5","legacyjpa",9,330,"axon-messaging-4.7.5","event",38,188
0.16071428571428573,"org.axonframework.test.utils","org.axonframework.tracing","axon-test-4.7.5","utils",8,70,"axon-messaging-4.7.5","tracing",170,122
0.1598984771573604,"org.axonframework.test.saga","org.axonframework.modelling.command.inspection","axon-test-4.7.5","saga",43,1375,"axon-modelling-4.7.5","inspection",77,649
0.15966386554621848,"org.axonframework.queryhandling","org.axonframework.tracing","axon-messaging-4.7.5","queryhandling",175,1108,"axon-messaging-4.7.5","tracing",170,122
0.15960912052117263,"org.axonframework.eventhandling.deadletter.legacyjpa","org.axonframework.eventsourcing.eventstore.legacyjpa","axon-messaging-4.7.5","legacyjpa",9,330,"axon-eventsourcing-4.7.5","legacyjpa",23,375
0.1590909090909091,"org.axonframework.messaging.correlation","org.axonframework.test.deadline","axon-messaging-4.7.5","correlation",25,14,"axon-test-4.7.5","deadline",10,138
0.1590909090909091,"org.axonframework.test.deadline","org.axonframework.messaging.correlation","axon-test-4.7.5","deadline",10,138,"axon-messaging-4.7.5","correlation",25,14
0.15810276679841898,"org.axonframework.eventsourcing","org.axonframework.serialization.upcasting.event","axon-eventsourcing-4.7.5","eventsourcing",134,976,"axon-messaging-4.7.5","event",38,188
